"","day","month","year","w10"
"783",21,2,1993,15.2500000016333
"784",22,2,1993,17.7851851876833
"785",23,2,1993,18.30370370635
"786",24,2,1993,17.1055555574
"787",25,2,1993,16.68333333515
"788",26,2,1993,16.3296296313833
"789",27,2,1993,16.4574074087
"790",28,2,1993,16.5740740743833
"791",1,3,1993,16.8962962966333
"792",2,3,1993,17.30555555515
"793",3,3,1993,15.80925925915
"794",4,3,1993,11.3833333315667
"795",5,3,1993,8.3018518489
"796",6,3,1993,7.02037036666667
"797",7,3,1993,6.15555555196667
"798",8,3,1993,5.36111110721667
"799",9,3,1993,5.15740740405
"800",10,3,1993,4.7592592568
"801",11,3,1993,4.03333333143333
"802",12,3,1993,4.04814814588333
"803",13,3,1993,4.62407407191667
"804",14,3,1993,5.94999999813333
"805",15,3,1993,6.5203703688
"806",16,3,1993,6.63703703576667
"807",17,3,1993,7.47962962893333
"808",18,3,1993,8.11111111021667
"809",19,3,1993,7.67037037016667
"810",20,3,1993,6.23703703725
"811",21,3,1993,6.52037037005
"812",22,3,1993,6.9166666668
"813",23,3,1993,6.62222222315
"814",24,3,1993,6.1370370386
"815",25,3,1993,5.22037037173333
"816",26,3,1993,3.58518518705
"817",27,3,1993,3.9277777794
"818",28,3,1993,3.6407407419
"819",29,3,1993,4.01851852003333
"820",30,3,1993,5.04814814938333
"821",31,3,1993,6.82407407471667
"822",1,4,1993,7.01666666755
"823",2,4,1993,6.93888888951667
"824",3,4,1993,7.27222222295
"825",4,4,1993,6.92592592643333
"826",5,4,1993,7.42407407425
"827",6,4,1993,6.90370370223333
"828",7,4,1993,4.76851851698333
"829",8,4,1993,3.74074073971667
"830",9,4,1993,0.740740739583333
"831",10,4,1993,-0.17777777935
"832",11,4,1993,-0.662962965233333
"833",12,4,1993,-0.507407410166667
"834",13,4,1993,-0.637037039833333
"835",14,4,1993,-0.861111114266666
"836",15,4,1993,-0.18703704055
"837",16,4,1993,-0.82037037375
"838",17,4,1993,0.274074071266667
"839",18,4,1993,1.8222222199
"840",19,4,1993,2.9314814784
"841",20,4,1993,4.85370369958333
"842",21,4,1993,4.1981481451
"843",22,4,1993,3.20740740576667
"844",23,4,1993,3.17037036966667
"845",24,4,1993,3.41296296235
"846",25,4,1993,3.22962962953333
"847",26,4,1993,2.33888888918333
"848",27,4,1993,2.20740740766667
"849",28,4,1993,2.55000000076667
"850",29,4,1993,3.52592592658333
"851",30,4,1993,3.92962963091667
"852",1,5,1993,4.2388888912
"853",2,5,1993,5.48333333475
"854",3,5,1993,4.89629629641667
"855",4,5,1993,4.38518518456667
"856",5,5,1993,3.28888888868333
"857",6,5,1993,3.29814814741667
"858",7,5,1993,4.3037037024
"859",8,5,1993,4.6814814798
"860",9,5,1993,4.38333333178333
"861",10,5,1993,2.59259259093333
"862",11,5,1993,2.27592592433333
"863",12,5,1993,2.64074073973333
"864",13,5,1993,3.62407407336667
"865",14,5,1993,4.20740740836667
"866",15,5,1993,2.80740740855
"867",16,5,1993,3.2444444453
"868",17,5,1993,3.27407407525
"869",18,5,1993,2.80555555753333
"870",19,5,1993,3.28148148383333
"871",20,5,1993,3.75000000206667
"872",21,5,1993,4.97407407578333
"873",22,5,1993,4.89444444561667
"874",23,5,1993,4.51296296356667
"875",24,5,1993,3.56851851878333
"876",25,5,1993,5.43148148028333
"877",26,5,1993,7.69814814675
"878",27,5,1993,6.61111111065
"879",28,5,1993,6.19444444433333
"880",29,5,1993,6.03518518448333
"881",30,5,1993,5.15185185118333
"882",31,5,1993,2.5888888876
"883",1,6,1993,0.84074074015
"884",2,6,1993,0.551851851716667
"885",3,6,1993,0.77777777725
"886",4,6,1993,-0.703703704116667
"887",5,6,1993,-2.33888888851667
"888",6,6,1993,-3.17962962891667
"889",7,6,1993,-1.80185185216667
"890",8,6,1993,-2.65185185306667
"891",9,6,1993,-7.32740740930667
"892",10,6,1993,-8.06629629745667
"893",11,6,1993,-6.42185185234
"894",12,6,1993,-4.63666666824
"895",13,6,1993,-3.74407407687333
"896",14,6,1993,-3.38851852167333
"897",15,6,1993,-2.11814815155667
"898",16,6,1993,-2.04407407822333
"899",17,6,1993,-2.64777778134
"900",18,6,1993,-4.80703704007333
"901",19,6,1993,-4.59962963210667
"902",20,6,1993,-0.322222223816667
"903",21,6,1993,0.420370367933333
"904",22,6,1993,0.548148145583333
"905",23,6,1993,-0.387037038766667
"906",24,6,1993,-1.84074074126667
"907",25,6,1993,-2.56296296311667
"908",26,6,1993,-2.95555555568333
"909",27,6,1993,-3.5296296297
"910",28,6,1993,-3.35370370418333
"911",29,6,1993,-1.55555555646667
"912",30,6,1993,-1.72407407558333
"913",1,7,1993,-2.0000000014
"914",2,7,1993,-1.5351851865
"915",3,7,1993,-0.794444445383333
"916",4,7,1993,0.3870370365
"917",5,7,1993,1.9814814808
"918",6,7,1993,2.95740740736667
"919",7,7,1993,1.38888888938333
"920",8,7,1993,1.40555555636667
"921",9,7,1993,1.44444444511667
"922",10,7,1993,2.26296296375
"923",11,7,1993,2.95555555745
"924",12,7,1993,3.04259259528333
"925",13,7,1993,3.50000000385
"926",14,7,1993,-0.149074071291666
"927",15,7,1993,-2.09351851630833
"928",16,7,1993,-2.974999997525
"929",17,7,1993,-4.232407405275
"930",18,7,1993,-2.428703701975
"931",19,7,1993,-2.07499999860833
"932",20,7,1993,-3.10092592469167
"933",21,7,1993,-3.56203703620833
"934",22,7,1993,-2.88611111079167
"935",23,7,1993,-2.86388888945833
"936",24,7,1993,-5.30092592629167
"937",25,7,1993,-3.07592592576667
"938",26,7,1993,-1.95185185143333
"939",27,7,1993,-1.51111111171667
"940",28,7,1993,-0.811111112083334
"941",29,7,1993,-1.38333333373333
"942",30,7,1993,-1.90185185123333
"943",31,7,1993,-5.4574074089
"944",1,8,1993,-8.33888889073333
"945",2,8,1993,-9.424074076
"946",3,8,1993,-8.69444444631667
"947",4,8,1993,-6.47962963293333
"948",5,8,1993,-5.12222222551667
"949",6,8,1993,-5.19259259633333
"950",7,8,1993,-5.94444444743333
"951",8,8,1993,-5.1666666706
"952",9,8,1993,-5.3444444482
"953",10,8,1993,-5.33333333753333
"954",11,8,1993,-2.02777778016667
"955",12,8,1993,0.73518518345
"956",13,8,1993,1.14999999828333
"957",14,8,1993,1.67777777655
"958",15,8,1993,1.68888888703333
"959",16,8,1993,1.57037036811667
"960",17,8,1993,1.09074073913333
"961",18,8,1993,0.559259258183333
"962",19,8,1993,-0.63518518455
"963",20,8,1993,1.13518518538333
"964",21,8,1993,3.198148148
"965",22,8,1993,5.3962962962
"966",23,8,1993,5.68148148145
"967",24,8,1993,5.78518518528333
"968",25,8,1993,5.13888888866667
"969",26,8,1993,5.12407407455
"970",27,8,1993,4.71666666771667
"971",28,8,1993,5.13148148211667
"972",29,8,1993,6.72407407465
"973",30,8,1993,7.80555555606667
"974",31,8,1993,8.37777777723333
"975",1,9,1993,8.72777777765
"976",2,9,1993,7.94259259273333
"977",3,9,1993,6.36851851955
"978",4,9,1993,6.48703703803333
"979",5,9,1993,6.3777777783
"980",6,9,1993,6.57592592601667
"981",7,9,1993,6.89259259255
"982",8,9,1993,6.74259259201667
"983",9,9,1993,5.66111111033333
"984",10,9,1993,4.25740740651667
"985",11,9,1993,4.78888888845
"986",12,9,1993,4.06481481391667
"987",13,9,1993,4.81296296148333
"988",14,9,1993,6.25370370111667
"989",15,9,1993,6.29444444156667
"990",16,9,1993,6.84074073808333
"991",17,9,1993,6.69999999765
"992",18,9,1993,6.87222221935
"993",19,9,1993,7.30370370131667
"994",20,9,1993,7.93148147873333
"995",21,9,1993,10.95740740375
"996",22,9,1993,11.4259259233
"997",23,9,1993,13.84074073895
"998",24,9,1993,15.5074074074667
"999",25,9,1993,17.12777777835
"1000",26,9,1993,17.93148148125
"1001",27,9,1993,16.7074074076333
"1002",28,9,1993,16.9129629635667
"1003",29,9,1993,17.5666666680667
"1004",30,9,1993,17.7574074083833
"1005",1,10,1993,17.6944444457667
"1006",2,10,1993,14.9703703725833
"1007",3,10,1993,13.403703705
"1008",4,10,1993,11.4703703712167
"1009",5,10,1993,9.62592592571667
"1010",6,10,1993,8.05555555488333
"1011",7,10,1993,7.3537037034
"1012",8,10,1993,8.59814814695
"1013",9,10,1993,8.47592592451667
"1014",10,10,1993,7.64074073871667
"1015",11,10,1993,7.60740740541667
"1016",12,10,1993,7.74444444201667
"1017",13,10,1993,8.84999999763333
"1018",14,10,1993,8.46555555356333
"1019",15,10,1993,5.99518518253
"1020",16,10,1993,5.77296295974667
"1021",17,10,1993,5.60074073794667
"1022",18,10,1993,7.48592592373
"1023",19,10,1993,9.26925925783
"1024",20,10,1993,9.47296296098
"1025",21,10,1993,9.96555555428
"1026",22,10,1993,12.0562962964467
"1027",23,10,1993,14.68777777813
"1028",24,10,1993,15.30444444458
"1029",25,10,1993,16.7703703707833
"1030",26,10,1993,20.1981481483333
"1031",27,10,1993,20.1222222228333
"1032",28,10,1993,21.066666666
"1033",29,10,1993,19.5999999991667
"1034",30,10,1993,17.5388888872167
"1035",31,10,1993,17.0833333316
"1036",1,11,1993,14.0296296270333
"1037",2,11,1993,11.735185181
"1038",3,11,1993,7.88703703315
"1039",4,11,1993,6.21111110716667
"1040",5,11,1993,4.68518518103333
"1041",6,11,1993,1.85185184821667
"1042",7,11,1993,1.14814814365
"1043",8,11,1993,0.761111107533333
"1044",9,11,1993,0.109259255483333
"1045",10,11,1993,0.405555551483333
"1046",11,11,1993,1.21296295808333
"1047",12,11,1993,4.15740740308333
"1048",13,11,1993,4.14999999621667
"1049",14,11,1993,6.09074073685
"1050",15,11,1993,7.34444444123333
"1051",16,11,1993,7.19999999625
"1052",17,11,1993,6.23333332868333
"1053",18,11,1993,4.92407406991
"1054",19,11,1993,3.66481481121
"1055",20,11,1993,5.24074073761
"1056",21,11,1993,4.98148147861
"1057",22,11,1993,4.97037036886
"1058",23,11,1993,4.88703703551
"1059",24,11,1993,5.85925925811
"1060",25,11,1993,5.28518518377667
"1061",26,11,1993,3.80740740531
"1062",27,11,1993,0.97222221971
"1063",28,11,1993,-0.188888890681666
"1064",29,11,1993,1.14444444369167
"1065",30,11,1993,1.85185184959167
"1066",1,12,1993,0.788888886141667
"1067",2,12,1993,1.10370370149167
"1068",3,12,1993,0.837037033741666
"1069",4,12,1993,0.207407404058333
"1070",5,12,1993,-0.00185185532499997
"1071",6,12,1993,-0.583333336458333
"1072",7,12,1993,0.261111108158333
"1073",8,12,1993,3.125925923675
"1074",9,12,1993,7.12962962756667
"1075",10,12,1993,7.5518518492
"1076",11,12,1993,8.17592592388333
"1077",12,12,1993,8.74629629351667
"1078",13,12,1993,8.04629629356667
"1079",14,12,1993,7.72777777655
"1080",15,12,1993,8.18703703605
"1081",16,12,1993,7.76481481323333
"1082",17,12,1993,8.59259259081667
"1083",18,12,1993,8.09629629426667
"1084",19,12,1993,7.95370370175
"1085",20,12,1993,8.53518518245
"1086",21,12,1993,9.63518518253333
"1087",22,12,1993,9.93148147861667
"1088",23,12,1993,10.0425925896167
"1089",24,12,1993,11.1092592550167
"1090",25,12,1993,11.2685185129333
"1091",26,12,1993,10.9277777721
"1092",27,12,1993,10.35370369865
"1093",28,12,1993,9.13333332798333
"1094",29,12,1993,10.3092592527333
"1095",30,12,1993,11.6481481407167
"1096",31,12,1993,10.7962962898
"1097",1,1,1994,10.9296296230375
"1098",2,1,1994,11.6209876482708
"1099",3,1,1994,12.2234567858375
"1100",4,1,1994,12.7246913555042
"1101",5,1,1994,13.1222222193042
"1102",6,1,1994,14.4851851816375
"1103",7,1,1994,15.4814814767208
"1104",8,1,1994,15.4413580201931
"1105",9,1,1994,15.4024691313431
"1106",10,1,1994,13.5679012309597
"1107",11,1,1994,11.5777777734653
"1108",12,1,1994,10.0098765388667
"1109",13,1,1994,9.79259258898889
"1110",14,1,1994,8.23209876113333
"1111",15,1,1994,7.14691357498889
"1112",16,1,1994,8.68765431736667
"1113",17,1,1994,8.88888888664444
"1114",18,1,1994,9.4197530857
"1115",19,1,1994,9.71728395
"1116",20,1,1994,8.88271604976667
"1117",21,1,1994,12.0333333336333
"1118",22,1,1994,15.7098765445889
"1119",23,1,1994,17.1629629636667
"1120",24,1,1994,17.4098765429889
"1121",25,1,1994,15.7086419746889
"1122",26,1,1994,13.8493827158333
"1123",27,1,1994,12.0024691354444
"1124",28,1,1994,10.8530864184667
"1125",29,1,1994,10.2086419730667
"1126",30,1,1994,11.3753086392444
"1127",31,1,1994,11.7259259228444
"1128",1,2,1994,8.41111110827778
"1129",2,2,1994,5.5790123423
"1130",3,2,1994,4.68641975037778
"1131",4,2,1994,2.41234567606667
"1132",5,2,1994,3.54444444268889
"1133",6,2,1994,5.77037036833333
"1134",7,2,1994,5.51975308368889
"1135",8,2,1994,5.68271604598889
"1136",9,2,1994,5.19999999692222
"1137",10,2,1994,5.28765431852222
"1138",11,2,1994,6.48148148041111
"1139",12,2,1994,8.78888888818889
"1140",13,2,1994,11.2938271606667
"1141",14,2,1994,13.3407407411111
"1142",15,2,1994,16.0185185203
"1143",16,2,1994,15.5888888898667
"1144",17,2,1994,14.5518518528222
"1145",18,2,1994,13.7395061737111
"1146",19,2,1994,12.3395061746667
"1147",20,2,1994,11.8197530882556
"1148",21,2,1994,11.3913580264111
"1149",22,2,1994,10.1555555565889
"1150",23,2,1994,10.7160493841556
"1151",24,2,1994,8.66543209937778
"1152",25,2,1994,7.37037037036667
"1153",26,2,1994,6.46790123334444
"1154",27,2,1994,8.13086419701111
"1155",28,2,1994,8.07037037036667
"1156",1,3,1994,8.97407407428889
"1157",2,3,1994,8.954320988
"1158",3,3,1994,8.49999999987778
"1159",4,3,1994,6.93333333317778
"1160",5,3,1994,8.17037037084445
"1161",6,3,1994,8.29876543278889
"1162",7,3,1994,11.2259259268889
"1163",8,3,1994,11.8320987658
"1164",9,3,1994,11.5901234565111
"1165",10,3,1994,11.3259259248889
"1166",11,3,1994,12.9777777770778
"1167",12,3,1994,13.5925925927556
"1168",13,3,1994,15.3234567896778
"1169",14,3,1994,17.1728395063667
"1170",15,3,1994,18.8456790113444
"1171",16,3,1994,18.0999999974889
"1172",17,3,1994,16.5419753054889
"1173",18,3,1994,15.1728395029222
"1174",19,3,1994,11.7765432068333
"1175",20,3,1994,8.33333333085556
"1176",21,3,1994,5.90246913321111
"1177",22,3,1994,3.441975306
"1178",23,3,1994,1.5580246889
"1179",24,3,1994,-0.1358024709
"1180",25,3,1994,-1.45555555734444
"1181",26,3,1994,-2.20000000083333
"1182",27,3,1994,-3.33580246895556
"1183",28,3,1994,-4.46049382816667
"1184",29,3,1994,-5.44567901384444
"1185",30,3,1994,-2.53703703684444
"1186",31,3,1994,0.179012346455556
"1187",1,4,1994,2.60987654451111
"1188",2,4,1994,3.58518518581111
"1189",3,4,1994,4.45061728365556
"1190",4,4,1994,5.41111111052222
"1191",5,4,1994,5.67901234494444
"1192",6,4,1994,4.60864197485556
"1193",7,4,1994,6.11975308345556
"1194",8,4,1994,6.7567901213
"1195",9,4,1994,6.61728394817778
"1196",10,4,1994,4.50987653876667
"1197",11,4,1994,1.85802468612222
"1198",12,4,1994,0.597530859155555
"1199",13,4,1994,0.727160489055556
"1200",14,4,1994,0.482716044977778
"1201",15,4,1994,-0.313580251188889
"1202",16,4,1994,-1.59876543641111
"1203",17,4,1994,-2.42469136294444
"1204",18,4,1994,-5.20123456963333
"1205",19,4,1994,-6.40370370524444
"1206",20,4,1994,-5.95185185252222
"1207",21,4,1994,-5.75925925883333
"1208",22,4,1994,-5.0098765423
"1209",23,4,1994,-3.98148148076667
"1210",24,4,1994,-3.31975308591111
"1211",25,4,1994,-3.07777777836667
"1212",26,4,1994,-3.00493827238889
"1213",27,4,1994,-3.16666666767778
"1214",28,4,1994,0.487654319922222
"1215",29,4,1994,2.70864197344444
"1216",30,4,1994,4.8654320962
"1217",1,5,1994,2.9629629595
"1218",2,5,1994,3.58271604625556
"1219",3,5,1994,3.91851851505556
"1220",4,5,1994,3.17777777487778
"1221",5,5,1994,1.68148147841111
"1222",6,5,1994,0.812345676811111
"1223",7,5,1994,1.47654320752222
"1224",8,5,1994,3.3061728372
"1225",9,5,1994,2.09259259034444
"1226",10,5,1994,3.13086419556667
"1227",11,5,1994,4.5543209869
"1228",12,5,1994,6.97654321022222
"1229",13,5,1994,8.94814814891111
"1230",14,5,1994,10.4604938285444
"1231",15,5,1994,10.1234567907444
"1232",16,5,1994,11.0617283961222
"1233",17,5,1994,10.9901234577444
"1234",18,5,1994,10.2543209887222
"1235",19,5,1994,9.89876543377778
"1236",20,5,1994,9.24691358271111
"1237",21,5,1994,7.15555555733333
"1238",22,5,1994,5.58765432245556
"1239",23,5,1994,5.23086419851111
"1240",24,5,1994,3.7506172839
"1241",25,5,1994,3.09876543184444
"1242",26,5,1994,5.23580246928889
"1243",27,5,1994,6.49382716025556
"1244",28,5,1994,7.56419753101111
"1245",29,5,1994,7.41111111162222
"1246",30,5,1994,7.96172839548889
"1247",31,5,1994,8.3493827163
"1248",1,6,1994,8.9469135811
"1249",2,6,1994,7.88641975366667
"1250",3,6,1994,6.47160493881111
"1251",4,6,1994,5.6888888901
"1252",5,6,1994,6.04320987745556
"1253",6,6,1994,4.80493827251111
"1254",7,6,1994,2.93086419938889
"1255",8,6,1994,2.28271605144444
"1256",9,6,1994,2.01604938462222
"1257",10,6,1994,0.329629631322222
"1258",11,6,1994,-0.762962961511111
"1259",12,6,1994,-1.66049382604444
"1260",13,6,1994,-1.93580246783333
"1261",14,6,1994,-1.49135802384444
"1262",15,6,1994,-0.846913580044445
"1263",16,6,1994,-1.45925925924444
"1264",17,6,1994,-1.75308642053333
"1265",18,6,1994,-2.21975308747778
"1266",19,6,1994,-3.35061728515556
"1267",20,6,1994,-1.86913580352222
"1268",21,6,1994,-1.09629629711111
"1269",22,6,1994,-2.7777777792
"1270",23,6,1994,-5.46296296545556
"1271",24,6,1994,-6.99753086781111
"1272",25,6,1994,-11.1703703743889
"1273",26,6,1994,-15.7333333383667
"1274",27,6,1994,-17.5061728441333
"1275",28,6,1994,-17.9975308683333
"1276",29,6,1994,-16.8888888939111
"1277",30,6,1994,-14.8716049443111
"1278",1,7,1994,-15.8296296356889
"1279",2,7,1994,-16.3888888948444
"1280",3,7,1994,-14.2469135853
"1281",4,7,1994,-10.2345679052444
"1282",5,7,1994,-8.09629629956667
"1283",6,7,1994,-4.51604938535556
"1284",7,7,1994,-1.29629629675556
"1285",8,7,1994,-1.49629629696667
"1286",9,7,1994,-4.05586419839722
"1287",10,7,1994,-5.20277777806389
"1288",11,7,1994,-6.14845678956389
"1289",12,7,1994,-5.28425925921944
"1290",13,7,1994,-4.89290123491944
"1291",14,7,1994,-5.14351851915278
"1292",15,7,1994,-6.30771604981944
"1293",16,7,1994,-7.19043209933056
"1294",17,7,1994,-8.58549382746389
"1295",18,7,1994,-6.99043210016389
"1296",19,7,1994,-5.39166666848611
"1297",20,7,1994,-1.49506173051111
"1298",21,7,1994,-0.414814817
"1299",22,7,1994,-0.251851853322222
"1300",23,7,1994,-2.31111111142222
"1301",24,7,1994,-3.35802469184444
"1302",25,7,1994,-3.49753086472222
"1303",26,7,1994,-3.1469135809
"1304",27,7,1994,-2.50987654383333
"1305",28,7,1994,-1.04938271664444
"1306",29,7,1994,0.501234568155556
"1307",30,7,1994,3.33703703885556
"1308",31,7,1994,3.23580247154444
"1309",1,8,1994,3.10493827436667
"1310",2,8,1994,1.17037037228889
"1311",3,8,1994,1.13086420004444
"1312",4,8,1994,1.82098765736667
"1313",5,8,1994,2.39382716347778
"1314",6,8,1994,2.80123457025556
"1315",7,8,1994,2.83827160681111
"1316",8,8,1994,4.03209876612222
"1317",9,8,1994,1.69506172824444
"1318",10,8,1994,-1.34567901291111
"1319",11,8,1994,-3.73703703811111
"1320",12,8,1994,-3.34320987873333
"1321",13,8,1994,-1.30370370626667
"1322",14,8,1994,1.15802468633333
"1323",15,8,1994,3.13950616693333
"1324",16,8,1994,3.06666666083333
"1325",17,8,1994,2.18395061278889
"1326",18,8,1994,2.67283950163333
"1327",19,8,1994,1.91358024296667
"1328",20,8,1994,3.69506172508889
"1329",21,8,1994,5.46666666271111
"1330",22,8,1994,7.12716049022222
"1331",23,8,1994,5.61481481288889
"1332",24,8,1994,5.61234567754444
"1333",25,8,1994,5.42716049287778
"1334",26,8,1994,3.52098765406667
"1335",27,8,1994,4.78518518511111
"1336",28,8,1994,5.78641975188889
"1337",29,8,1994,5.23703703616667
"1338",30,8,1994,6.97777777778889
"1339",31,8,1994,7.99382716077778
"1340",1,9,1994,7.78148148142222
"1341",2,9,1994,3.93703703525556
"1342",3,9,1994,2.78395061422222
"1343",4,9,1994,1.77530863831111
"1344",5,9,1994,2.32839505717778
"1345",6,9,1994,3.50493826635556
"1346",7,9,1994,2.5086419696
"1347",8,9,1994,1.64691357506667
"1348",9,9,1994,1.34197530403333
"1349",10,9,1994,0.4814814758
"1350",11,9,1994,-0.909876550522222
"1351",12,9,1994,-0.512345686044445
"1352",13,9,1994,3.41234567325556
"1353",14,9,1994,7.80987653793333
"1354",15,9,1994,10.3172839456333
"1355",16,9,1994,8.69753086062222
"1356",17,9,1994,8.57037036688889
"1357",18,9,1994,8.6518518483
"1358",19,9,1994,10.3111111067889
"1359",20,9,1994,9.52222221686667
"1360",21,9,1994,11.3407407367889
"1361",22,9,1994,12.2185185159111
"1362",23,9,1994,11.6456790093
"1363",24,9,1994,10.5259259231444
"1364",25,9,1994,8.9962962926
"1365",26,9,1994,8.62839505805556
"1366",27,9,1994,11.1938271572222
"1367",28,9,1994,12.0432098724222
"1368",29,9,1994,12.5283950572667
"1369",30,9,1994,12.6209876510222
"1370",1,10,1994,13.0296296271444
"1371",2,10,1994,11.8604938244444
"1372",3,10,1994,10.8333333299333
"1373",4,10,1994,13.7851851834222
"1374",5,10,1994,17.7185185174667
"1375",6,10,1994,18.9493827161
"1376",7,10,1994,19.8197530867333
"1377",8,10,1994,18.4790123447556
"1378",9,10,1994,18.7703703712222
"1379",10,10,1994,21.0308642001667
"1380",11,10,1994,21.7419753110333
"1381",12,10,1994,24.4481481489444
"1382",13,10,1994,21.7691358021556
"1383",14,10,1994,21.2629629628333
"1384",15,10,1994,19.2888888864778
"1385",16,10,1994,17.6395061694333
"1386",17,10,1994,18.6222222192333
